2019	09	10	MN	TJ	0	1	WQS		-3	732	1274	0	+1	217	143
2019	10	10	JP	MN	6	0	WQS		0	1757	732	−1	0	28	217
2019	10	15	MN	KG	1	2	WQS		-3	729	1290	0	0	217	137
2019	11	14	KH	MN	1	1	F		-6	844	735	0	+1	205	216
2019	11	19	MM	MN	1	0	WQS		3	1051	732	+1	0	185	216
2021	03	25	TJ	MN	3	0	WQS		2	1243	730	+1	0	149	216
2021	03	30	JP	MN	14	0	WQS		0	1758	730	+1	0	32	216
2021	06	07	MN	KG	1	0	WQS	JP	38	768	1235	+4	−11	212	150
2022	03	23	LA	MN	1	0	F		10	673	758	+1	−1	225	213
2022	03	29	BD	MN	0	0	F		-5	844	763	−1	+1	208	212
2022	06	08	MN	PS	0	1	SQ		-2	761	1405	0	0	212	101
2022	06	11	MN	PH	0	1	SQ		-8	753	1106	−1	+2	213	175
2022	06	14	MN	YE	2	0	SQ		51	804	1099	+4	−5	209	175
2023	03	25	GE	MN	6	1	F		0	1651	804	0	−1	52	210
2023	06	09	IN	MN	2	0	INL		2	1242	802	0	0	151	210
2023	06	12	LB	MN	0	0	INL	IN	-14	1311	816	−7	0	133	210
2023	06	15	VU	MN	1	0	INL	IN	5	1115	811	0	0	174	210
2023	10	12	AF	MN	1	0	WQS	TJ	7	1083	804	+2	−1	178	210
2023	10	17	MN	AF	0	1	WQS		-11	793	1094	0	+3	210	175
2024	03	22	AZ	MN	1	0	FFS		0	1497	793	0	0	83	210
2024	03	25	TZ	MN	3	0	FFS	AZ	2	1353	791	−1	0	117	210
2024	06	07	KH	MN	2	0	F		9	852	782	+1	0	204	210
2024	06	11	MN	KH	2	1	F		9	791	843	0	−2	210	205
2024	09	05	TL	MN	4	1	SQ	ID	52	662	739	+6	−3	226	213
2024	09	10	MN	TL	2	0	SQ		16	755	646	0	0	213	225
2024	12	08	HK	MN	3	0	EAQ		4	1126	751	0	0	168	213
2024	12	11	TW	MN	4	0	EAQ	HK	22	930	729	+2	−1	195	214
2026	05	31	SG	MN	4	0	F		2	1139	727	+1	−1	165	216
2026	06	05	HK	MN	2	0	F		2	1122	725	+1	0	168	216
