1974	12	17	BI	RW	3	2	F		4	1270	1096	+1	−	123	153
1976	06	29	CM	RW	5	0	CFG	GA	4	1593	1092	0	−3	50	155
1976	07	01	BI	RW	6	2	CFG	GA	23	1258	1069	+3	0	124	155
1976	07	03	ZR	RW	6	1	F	GA	2	1605	1067	0	−1	48	156
1976	07	05	GA	RW	3	0	CFG		8	1334	1059	0	0	111	156
1977	06	00	ST	RW	0	0	F		-3	1045	1062	0	0	156	155
1977	06	00	ST	RW	1	0	F		8	1053	1054	0	0	156	155
1977	12	25	TD	RW	3	0	AGQ	CM	17	1273	1037	+4	−3	120	159
1977	12	27	CM	RW	4	0	AGQ		2	1548	1035	0	0	58	159
1979	01	10	RW	GA	2	2	F		6	1041	1356	0	−3	159	100
1981	04	26	ET	RW	1	0	FQ		3	1398	1038	0	−1	92	160
1981	05	10	RW	ET	1	0	FQ		33	1071	1365	+6	−6	154	98
1982	08	30	BI	RW	1	0	CGL		6	1222	1065	+1	−1	134	156
1982	09	19	SO	RW	0	1	FQ		-30	1118	1095	−5	+3	149	153
1983	04	10	TN	RW	5	0	FQ		2	1599	1093	0	0	48	155
1983	04	24	RW	TN	0	1	FQ		-3	1090	1609	0	+2	155	42
1986	09	21	UG	RW	1	0	F		1	1492	1089	0	0	73	156
1986	11	16	RW	MW	2	5	OQ		-10	1079	1512	−3	+3	158	70
1986	11	25	KE	RW	2	3	F		-18	1373	1097	−2	+5	92	153
1986	11	30	MW	RW	3	0	OQ		3	1515	1094	+1	0	69	153
1995	11	25	UG	RW	0	0	CEC		-18	1448	1112	−7	+4	94	169
1995	11	29	ZN	RW	2	1	CEC	UG	19	1145	1093	+2	−4	165	173
1995	11	30	KE	RW	1	0	CEC	UG	5	1425	1088	+2	0	99	173
1996	06	02	RW	TN	1	3	WQ		-5	1083	1612	0	+2	175	49
1996	06	16	TN	RW	2	0	WQ		2	1614	1081	+1	−2	47	176
1996	08	17	RW	UG	0	0	F		4	1085	1325	+2	0	174	123
1996	11	07	UG	RW	3	2	F		2	1333	1083	0	0	124	174
1996	11	14	UG	RW	3	2	F		2	1335	1081	+1	−2	124	175
1996	11	15	UG	RW	1	1	F		-8	1327	1089	−1	+3	125	172
1996	11	19	KE	RW	2	1	CEC	SD	6	1395	1083	+3	−1	106	173
1996	11	22	RW	ZN	1	1	CEC	SD	7	1090	1202	+1	−1	172	152
1998	07	06	RW	TZ	2	0	F		20	1110	1296	+4	−2	171	130
1998	07	07	RW	TZ	2	2	F		2	1112	1294	0	−1	171	131
1998	08	01	UG	RW	5	0	FQ		8	1412	1104	+1	0	101	172
1998	08	16	RW	UG	0	0	FQ		11	1115	1401	+2	0	170	101
1999	07	24	RW	DJ	4	1	CEC		9	1124	875	+5	0	166	199
1999	07	28	RW	TZ	0	0	CEC		2	1126	1260	+1	−1	164	137
1999	07	31	RW	UG	1	0	CEC		29	1155	1360	+2	−8	162	117
1999	08	03	RW	KE	0	0	CEC		10	1165	1431	0	−3	162	96
1999	08	07	RW	BI	0	0	CEC		8	1173	1412	0	0	162	103
1999	12	11	MW	RW	1	1	F		-5	1238	1178	−1	+1	147	160
1999	12	13	MW	RW	1	1	F		-4	1234	1182	−1	0	148	160
1999	12	15	MW	RW	1	2	F		-14	1220	1196	−2	+6	150	154
2000	04	09	RW	CI	2	2	WQ		13	1209	1564	+3	−2	152	62
2000	04	23	CI	RW	2	0	WQ		4	1568	1205	0	0	62	152
2000	06	24	UG	RW	2	1	F		4	1354	1201	+2	0	117	152
2000	07	02	RW	CG	2	1	FQ		28	1229	1426	+5	−9	147	97
2000	07	04	RW	UG	2	0	F		17	1246	1355	+3	−6	144	116
2000	07	16	CG	RW	5	1	FQ		14	1420	1232	+6	−3	99	146
2000	10	28	RW	ER	1	0	CMS	ZM	14	1246	1190	+3	−4	143	157
2000	10	29	ZM	RW	0	2	CMS		-40	1455	1286	−6	+9	85	134
2000	10	30	RW	ZW	1	0	CMS	ZM	23	1309	1478	+9	−3	125	79
2000	11	22	RW	KE	2	1	CEC	UG	22	1331	1328	+4	−6	122	123
2000	11	25	ER	RW	1	1	CEC	UG	7	1206	1324	+1	−3	154	125
2000	11	29	UG	RW	3	1	CEC		15	1436	1309	+7	−1	92	126
2000	12	02	ET	RW	1	1	CEC	UG	-4	1368	1313	0	0	114	126
2001	12	08	RW	SO	3	0	CEC		9	1322	1062	+1	0	126	179
2001	12	12	RW	ER	1	0	CEC		8	1330	1186	0	−2	125	158
2001	12	15	RW	KE	0	0	CEC		-3	1327	1381	0	+1	125	112
2001	12	18	RW	UG	3	2	CEC		14	1341	1310	+2	−2	123	128
2001	12	20	RW	ET	0	1	CEC		-24	1317	1402	−2	+7	125	106
2002	08	24	RW	KE	0	0	F		-1	1316	1397	0	+1	130	107
2002	10	13	GH	RW	4	2	FQ		10	1513	1306	+1	−1	71	133
2002	11	30	RW	ZN	1	0	CEC	TZ	12	1318	1151	+1	0	131	159
2002	12	03	RW	SO	1	0	CEC	TZ	7	1325	1044	+1	−2	130	184
2002	12	06	UG	RW	2	1	CEC	TZ	15	1438	1310	+5	−3	99	131
2002	12	09	RW	ET	1	0	CEC	TZ	19	1329	1266	+1	−5	128	138
2002	12	11	TZ	RW	3	0	CEC		31	1302	1298	+6	−3	130	131
2002	12	14	RW	UG	2	1	CEC	TZ	27	1325	1393	+3	−5	128	110
2003	03	15	RW	BI	4	2	F		10	1335	1287	+1	−2	128	133
2003	03	22	RW	ZM	1	1	F		0	1335	1441	0	0	128	97
2003	03	24	RW	ZM	0	3	F		-17	1318	1458	−2	+4	130	93
2003	03	29	RW	UG	0	0	FQ		-2	1316	1391	0	−2	130	110
2003	06	07	UG	RW	0	1	FQ		-30	1375	1346	−10	+2	117	127
2003	07	06	RW	GH	1	0	FQ		21	1367	1440	+9	−7	116	95
2003	09	14	RW	KE	0	1	F		-9	1358	1495	−2	+1	119	80
2003	10	12	RW	NA	3	0	WQA		11	1369	1153	+2	−2	117	162
2003	11	15	NA	RW	1	1	WQA		6	1159	1363	+1	−2	162	119
2003	12	02	RW	ZN	2	2	CEC	SD	-11	1352	1164	−4	+2	121	162
2003	12	04	SD	RW	3	0	CEC		23	1396	1329	+5	−5	109	126
2003	12	08	KE	RW	1	1	CEC	SD	-9	1483	1338	0	+1	83	125
2003	12	10	UG	RW	2	0	CEC	SD	25	1419	1313	+7	−3	103	128
2004	01	08	EG	RW	5	1	F		2	1701	1311	0	0	39	128
2004	01	24	TN	RW	2	1	AR		4	1652	1307	+1	0	49	129
2004	01	28	GN	RW	1	1	AR	TN	-15	1528	1322	−2	+2	73	127
2004	02	01	RW	CD	1	0	AR	TN	35	1357	1436	+8	−12	119	94
2004	05	28	RW	UG	1	1	F		-1	1356	1411	−1	0	118	105
2004	06	05	NG	RW	2	0	WQA		2	1826	1354	−1	−2	18	120
2004	06	19	RW	GA	3	1	WQA		21	1375	1324	+4	−3	115	125
2004	07	03	RW	ZW	0	2	WQA		-29	1346	1521	−7	+7	122	75
2004	08	14	UG	RW	1	2	F		-14	1390	1360	−2	+4	108	117
2004	08	28	ZM	RW	2	1	F		5	1474	1355	0	−3	85	119
2004	09	05	AO	RW	1	0	WQA		8	1506	1347	+1	−3	79	121
2004	10	09	RW	DZ	1	1	WQA		-1	1346	1422	−1	+1	120	98
2004	12	11	RW	ZN	4	2	CEC	ET	16	1362	1148	+5	−1	114	166
2004	12	13	BI	RW	3	1	CEC	ET	40	1278	1322	+11	−11	135	125
2004	12	15	ET	RW	0	0	CEC		-4	1287	1326	−1	+1	133	123
2004	12	19	RW	TZ	5	1	CEC	ET	20	1346	1130	+2	−2	121	169
2005	03	12	KE	RW	1	1	F		-5	1413	1351	−1	+3	100	117
2005	03	27	DZ	RW	1	0	WQA		11	1440	1340	+2	−5	95	121
2005	06	05	RW	NG	1	1	WQA		14	1354	1742	+8	−1	113	31
2005	06	18	GA	RW	3	0	WQA		22	1415	1332	+1	−10	100	123
2005	09	04	ZW	RW	3	1	WQA		8	1574	1324	0	−3	64	124
2005	10	08	RW	AO	0	1	WQA		-14	1310	1548	−6	+3	130	69
2005	11	26	RW	ZN	0	1	CEC		-33	1277	1168	−8	+5	138	162
2005	11	30	RW	ER	3	2	CEC		7	1284	1104	+3	−1	135	172
2005	12	04	RW	BI	2	0	CEC		19	1303	1229	+6	−6	129	147
2005	12	06	RW	TZ	3	1	CEC		14	1317	1184	+5	−4	124	160
2005	12	08	RW	UG	1	0	CEC		18	1335	1356	+5	−3	119	111
2005	12	10	RW	ET	0	1	CEC		-21	1314	1439	−7	+3	126	97
2006	07	26	RW	UG	1	1	F		-1	1313	1373	−1	+1	127	107
2006	07	30	TZ	RW	1	0	F		11	1197	1302	+2	−2	159	129
2006	09	03	RW	CM	0	3	FQ		-7	1295	1783	+1	+1	128	24
2006	10	08	LR	RW	3	2	FQ		17	1269	1278	+1	−2	138	133
2006	11	27	RW	SO	3	0	CEC	ET	13	1291	1001	+4	−2	131	187
2006	11	30	UG	RW	1	0	CEC	ET	15	1404	1276	+1	−3	104	135
2006	12	03	RW	SD	0	0	CEC	ET	1	1277	1294	+1	0	134	131
2006	12	05	RW	TZ	2	1	CEC	ET	22	1299	1285	+4	−6	130	133
2006	12	08	ZM	RW	1	0	CEC	ET	8	1556	1291	+2	−1	72	132
2006	12	10	RW	UG	0	0	CEC	ET	6	1297	1392	0	−1	132	105
2007	03	25	GQ	RW	3	1	FQ		31	1213	1266	+8	−8	153	140
2007	05	27	RW	BI	1	0	F		7	1273	1238	+3	0	136	144
2007	06	02	RW	GQ	2	0	FQ		17	1290	1196	+3	−4	133	157
2007	06	10	KE	RW	2	0	F		10	1332	1280	+3	−2	122	135
2007	06	17	CM	RW	2	1	FQ		1	1784	1279	0	+1	25	134
2007	09	08	RW	LR	4	0	FQ		25	1304	1230	+2	−5	132	148
2007	12	09	RW	ER	2	1	CEC	TZ	13	1317	1162	+2	−2	127	167
2007	12	11	UG	RW	2	0	CEC	TZ	22	1437	1295	+3	−5	99	132
2007	12	13	RW	DJ	9	0	CEC	TZ	6	1301	808	0	0	132	205
2007	12	18	RW	ZN	0	0	CEC	TZ	-2	1299	1274	0	0	133	137
2007	12	20	RW	UG	1	0	CEC	TZ	26	1325	1373	+8	−7	124	114
2007	12	22	RW	SD	2	2	CEC	TZ	4	1329	1390	0	−1	124	108
2008	02	06	BI	RW	0	0	F		-1	1274	1330	0	+2	136	121
2008	05	31	RW	MR	3	0	WQA		16	1346	1202	+3	−5	116	156
2008	06	08	ET	RW	1	2	WQA		-23	1283	1369	−7	+4	134	113
2008	06	14	RW	MA	3	1	WQA		47	1416	1641	+10	−8	103	50
2008	06	21	MA	RW	2	0	WQA		8	1649	1408	+1	−2	49	105
2008	09	06	MR	RW	0	1	WQA		-12	1145	1420	−2	+3	170	104
2008	11	19	TG	RW	1	0	F		7	1439	1413	+2	−4	95	105
2009	01	01	UG	RW	4	0	CEC		28	1430	1385	+9	−10	100	116
